ExperimentName	Subject	Session	Chopstick	Clock.Information	DataFile.Basename	Display.RefreshRate	ExperimentVersion	FeliceNeutro[Session]	Group	Handedness	IstruzioniBlocchi.DurationError	IstruzioniBlocchi.OnsetDelay	IstruzioniBlocchi.OnsetTime	IstruzioniBlocchi.OnsetToOnsetTime	Lenti	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	Sex	StudioVersion	Welcome.DurationError	Welcome.OnsetDelay	Welcome.OnsetTime	Welcome.OnsetToOnsetTime	Block	Istruzionitraining1.ACC	Istruzionitraining1.CRESP	Istruzionitraining1.DurationError	Istruzionitraining1.OnsetDelay	Istruzionitraining1.OnsetTime	Istruzionitraining1.OnsetToOnsetTime	Istruzionitraining1.RESP	Istruzionitraining1.RT	Istruzionitraining1.RTTime	Procedure[Block]	Running[Block]	TrainingBlocklist	TrainingBlocklist.Cycle	TrainingBlocklist.Sample	Valutation	Valutation.Cycle	Valutation.Sample	XPBlocklist	XPBlocklist.Cycle	XPBlocklist.Sample	XpBlocklist2	XpBlocklist2.Cycle	XpBlocklist2.Sample	Trial	ArouImage.RESP	Arousalproc	Arousalproc.Cycle	Arousalproc.Sample	b	Categoria	COLORE1	ColoreB	ColoreM	FeliceNeutro[Trial]	FeliceNeutro.Cycle	FeliceNeutro.Sample	KeyPress10RESP	KeyPress10RT	KeyPress11RESP	KeyPress11RT	KeyPress12RESP	KeyPress12RT	KeyPress13RESP	KeyPress13RT	KeyPress14RESP	KeyPress14RT	KeyPress15RESP	KeyPress15RT	KeyPress16RESP	KeyPress16RT	KeyPress17RESP	KeyPress17RT	KeyPress18RESP	KeyPress18RT	KeyPress19RESP	KeyPress19RT	KeyPress1RESP	KeyPress1RT	KeyPress20RESP	KeyPress20RT	KeyPress2RESP	KeyPress2RT	KeyPress3RESP	KeyPress3RT	KeyPress4RESP	KeyPress4RT	KeyPress5RESP	KeyPress5RT	KeyPress6RESP	KeyPress6RT	KeyPress7RESP	KeyPress7RT	KeyPress8RESP	KeyPress8RT	KeyPress9RESP	KeyPress9RT	m	NeutroFelice	NeutroFelice.Cycle	NeutroFelice.Sample	Procedure[Trial]	Provalist	Provalist.Cycle	Provalist.Sample	Running[Trial]	TAG	TAG1	Trialblocklist	Trialblocklist.Cycle	Trialblocklist.Sample	ValImage.RESP	Valtrialproc	Valtrialproc.Cycle	Valtrialproc.Sample
qualiamotion pilot	6	2	YES	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-23T13:42:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117939</Frequency><Timestamp dt:dt="r8">54750889885</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-23T13:42:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-6-2	84.908	1.0.0.532	N	1	left	-999999	32835	32835	0	VR	-1083066928	Professional	2.0.10.356	2.0.10.356	06-23-2021	23/06/2021 13:42:50	15:42:50	female	2.0.10.252	-999999	17	32105	0	2										Vallist	Valutation				1	1	1							9	6	2	1	1		2	ROSSO			N																																															ArousalTrialproc				Arousalproc	R_F2.png	FELICE							
qualiamotion pilot	6	2	YES	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-23T13:42:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117939</Frequency><Timestamp dt:dt="r8">54750889885</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-23T13:42:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-6-2	84.908	1.0.0.532	N	1	left	-999999	32835	32835	0	VR	-1083066928	Professional	2.0.10.356	2.0.10.356	06-23-2021	23/06/2021 13:42:50	15:42:50	female	2.0.10.252	-999999	17	32105	0	2										Vallist	Valutation				1	1	1							10	5	1	1	2		1	ROSSO			N																																															ArousalTrialproc				Arousalproc	R_F1.png	FELICE							
qualiamotion pilot	6	2	YES	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-23T13:42:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117939</Frequency><Timestamp dt:dt="r8">54750889885</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-23T13:42:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-6-2	84.908	1.0.0.532	N	1	left	-999999	32835	32835	0	VR	-1083066928	Professional	2.0.10.356	2.0.10.356	06-23-2021	23/06/2021 13:42:50	15:42:50	female	2.0.10.252	-999999	17	32105	0	2										Vallist	Valutation				1	1	1							11	5	5	1	3		1	VERDE			N																																															ArousalTrialproc				Arousalproc	V_F1.png	FELICE							
qualiamotion pilot	6	2	YES	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-23T13:42:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117939</Frequency><Timestamp dt:dt="r8">54750889885</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-23T13:42:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-6-2	84.908	1.0.0.532	N	1	left	-999999	32835	32835	0	VR	-1083066928	Professional	2.0.10.356	2.0.10.356	06-23-2021	23/06/2021 13:42:50	15:42:50	female	2.0.10.252	-999999	17	32105	0	2										Vallist	Valutation				1	1	1							12	3	7	1	4		1	VERDE			N																																															ArousalTrialproc				Arousalproc	V_N1.png	NEUTRO							
qualiamotion pilot	6	2	YES	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-23T13:42:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117939</Frequency><Timestamp dt:dt="r8">54750889885</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-23T13:42:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-6-2	84.908	1.0.0.532	N	1	left	-999999	32835	32835	0	VR	-1083066928	Professional	2.0.10.356	2.0.10.356	06-23-2021	23/06/2021 13:42:50	15:42:50	female	2.0.10.252	-999999	17	32105	0	2										Vallist	Valutation				1	1	1							13	2	8	1	5		2	VERDE			N																																															ArousalTrialproc				Arousalproc	V_N2.png	NEUTRO							
qualiamotion pilot	6	2	YES	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-23T13:42:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117939</Frequency><Timestamp dt:dt="r8">54750889885</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-23T13:42:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-6-2	84.908	1.0.0.532	N	1	left	-999999	32835	32835	0	VR	-1083066928	Professional	2.0.10.356	2.0.10.356	06-23-2021	23/06/2021 13:42:50	15:42:50	female	2.0.10.252	-999999	17	32105	0	2										Vallist	Valutation				1	1	1							14	3	3	1	6		1	ROSSO			N																																															ArousalTrialproc				Arousalproc	R_N1.png	NEUTRO							
qualiamotion pilot	6	2	YES	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-23T13:42:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117939</Frequency><Timestamp dt:dt="r8">54750889885</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-23T13:42:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-6-2	84.908	1.0.0.532	N	1	left	-999999	32835	32835	0	VR	-1083066928	Professional	2.0.10.356	2.0.10.356	06-23-2021	23/06/2021 13:42:50	15:42:50	female	2.0.10.252	-999999	17	32105	0	2										Vallist	Valutation				1	1	1							15	3	4	1	7		2	ROSSO			N																																															ArousalTrialproc				Arousalproc	R_N2.png	NEUTRO							
qualiamotion pilot	6	2	YES	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-23T13:42:50Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3117939</Frequency><Timestamp dt:dt="r8">54750889885</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-23T13:42:50Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-6-2	84.908	1.0.0.532	N	1	left	-999999	32835	32835	0	VR	-1083066928	Professional	2.0.10.356	2.0.10.356	06-23-2021	23/06/2021 13:42:50	15:42:50	female	2.0.10.252	-999999	17	32105	0	2										Vallist	Valutation				1	1	1							16	6	6	1	8		2	VERDE			N																																															ArousalTrialproc				Arousalproc	V_F2.png	FELICE							
qualiamotion pilot	7	1	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118007</Frequency><Timestamp dt:dt="r8">44460711616</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-7-1	84.910	1.0.0.550	N	1	right	-999999	728206	728206	0	RV	1511656769	Professional	2.0.10.356	2.0.10.356	06-30-2021	30/06/2021 12:46:53	14:46:53	female	2.0.10.252	-999999	17	726734	0	1	0		-999999	22	317276	0	1	35557	352833	TrainingProc	TrainingBlocklist	1	1	1										1						2	VERDE			N																																															trainingtriallist				Trialblocklist	V_N2.png	NEUTRO	8	1	1				
qualiamotion pilot	7	1	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118007</Frequency><Timestamp dt:dt="r8">44460711616</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-7-1	84.910	1.0.0.550	N	1	right	-999999	728206	728206	0	RV	1511656769	Professional	2.0.10.356	2.0.10.356	06-30-2021	30/06/2021 12:46:53	14:46:53	female	2.0.10.252	-999999	17	726734	0	1	0		-999999	22	317276	0	1	35557	352833	TrainingProc	TrainingBlocklist	1	1	1										2						2	ROSSO			N																																															trainingtriallist				Trialblocklist	R_F2.png	FELICE	2	1	2				
qualiamotion pilot	7	1	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118007</Frequency><Timestamp dt:dt="r8">44460711616</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-7-1	84.910	1.0.0.550	N	1	right	-999999	728206	728206	0	RV	1511656769	Professional	2.0.10.356	2.0.10.356	06-30-2021	30/06/2021 12:46:53	14:46:53	female	2.0.10.252	-999999	17	726734	0	1	0		-999999	22	317276	0	1	35557	352833	TrainingProc	TrainingBlocklist	1	1	1										3						1	VERDE			N																																															trainingtriallist				Trialblocklist	V_N1.png	NEUTRO	7	1	3				
qualiamotion pilot	7	1	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118007</Frequency><Timestamp dt:dt="r8">44460711616</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-7-1	84.910	1.0.0.550	N	1	right	-999999	728206	728206	0	RV	1511656769	Professional	2.0.10.356	2.0.10.356	06-30-2021	30/06/2021 12:46:53	14:46:53	female	2.0.10.252	-999999	17	726734	0	1	0		-999999	22	317276	0	1	35557	352833	TrainingProc	TrainingBlocklist	1	1	1										4						2	VERDE			N																																															trainingtriallist				Trialblocklist	V_F2.png	FELICE	6	1	4				
qualiamotion pilot	7	1	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118007</Frequency><Timestamp dt:dt="r8">44460711616</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-7-1	84.910	1.0.0.550	N	1	right	-999999	728206	728206	0	RV	1511656769	Professional	2.0.10.356	2.0.10.356	06-30-2021	30/06/2021 12:46:53	14:46:53	female	2.0.10.252	-999999	17	726734	0	1	0		-999999	22	317276	0	1	35557	352833	TrainingProc	TrainingBlocklist	1	1	1										5						1	VERDE			N																																															trainingtriallist				Trialblocklist	V_F1.png	FELICE	5	1	5				
qualiamotion pilot	7	1	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118007</Frequency><Timestamp dt:dt="r8">44460711616</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-7-1	84.910	1.0.0.550	N	1	right	-999999	728206	728206	0	RV	1511656769	Professional	2.0.10.356	2.0.10.356	06-30-2021	30/06/2021 12:46:53	14:46:53	female	2.0.10.252	-999999	17	726734	0	1	0		-999999	22	317276	0	1	35557	352833	TrainingProc	TrainingBlocklist	1	1	1										6						1	ROSSO			N																																															trainingtriallist				Trialblocklist	R_N1.png	NEUTRO	3	1	6				
qualiamotion pilot	7	1	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118007</Frequency><Timestamp dt:dt="r8">44460711616</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-7-1	84.910	1.0.0.550	N	1	right	-999999	728206	728206	0	RV	1511656769	Professional	2.0.10.356	2.0.10.356	06-30-2021	30/06/2021 12:46:53	14:46:53	female	2.0.10.252	-999999	17	726734	0	1	0		-999999	22	317276	0	1	35557	352833	TrainingProc	TrainingBlocklist	1	1	1										7						2	ROSSO			N																																															trainingtriallist				Trialblocklist	R_N2.png	NEUTRO	4	1	7				
qualiamotion pilot	7	1	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118007</Frequency><Timestamp dt:dt="r8">44460711616</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-7-1	84.910	1.0.0.550	N	1	right	-999999	728206	728206	0	RV	1511656769	Professional	2.0.10.356	2.0.10.356	06-30-2021	30/06/2021 12:46:53	14:46:53	female	2.0.10.252	-999999	17	726734	0	1	0		-999999	22	317276	0	1	35557	352833	TrainingProc	TrainingBlocklist	1	1	1										8						1	ROSSO			N																																															trainingtriallist				Trialblocklist	R_F1.png	FELICE	1	1	8				
qualiamotion pilot	7	1	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118007</Frequency><Timestamp dt:dt="r8">44460711616</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-7-1	84.910	1.0.0.550	N	1	right	-999999	728206	728206	0	RV	1511656769	Professional	2.0.10.356	2.0.10.356	06-30-2021	30/06/2021 12:46:53	14:46:53	female	2.0.10.252	-999999	17	726734	0	1	0		-999999	22	317276	0	1	35557	352833	TrainingProc	TrainingBlocklist	1	1	1										9										N																																															Triningrivalry	1	1	1	Provalist	RV_NF_1.png								
qualiamotion pilot	7	1	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118007</Frequency><Timestamp dt:dt="r8">44460711616</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-7-1	84.910	1.0.0.550	N	1	right	-999999	728206	728206	0	RV	1511656769	Professional	2.0.10.356	2.0.10.356	06-30-2021	30/06/2021 12:46:53	14:46:53	female	2.0.10.252	-999999	17	726734	0	1	0		-999999	22	317276	0	1	35557	352833	TrainingProc	TrainingBlocklist	1	1	1										10										N																																															Triningrivalry	2	1	2	Provalist	RV_NF_2.png								
qualiamotion pilot	7	1	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118007</Frequency><Timestamp dt:dt="r8">44460711616</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-7-1	84.910	1.0.0.550	N	1	right	-999999	728206	728206	0	RV	1511656769	Professional	2.0.10.356	2.0.10.356	06-30-2021	30/06/2021 12:46:53	14:46:53	female	2.0.10.252	-999999	17	726734	0	2										blockproc2	XpBlocklist2										1	1	1	1					NEUTRO	1		VERDE	ROSSO	N																							m	1259			n	8899															FELICE	1	1	1	NeutroFeliceProc				NeutroFelice	VR_NF_1.png								
qualiamotion pilot	7	1	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118007</Frequency><Timestamp dt:dt="r8">44460711616</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-7-1	84.910	1.0.0.550	N	1	right	-999999	728206	728206	0	RV	1511656769	Professional	2.0.10.356	2.0.10.356	06-30-2021	30/06/2021 12:46:53	14:46:53	female	2.0.10.252	-999999	17	726734	0	2										blockproc2	XpBlocklist2										1	1	1	2					NEUTRO	1		ROSSO	VERDE	N																							b	1096			m	4824	n	7696	b	9240											FELICE	2	1	2	NeutroFeliceProc				NeutroFelice	RV_NF_1.png								
qualiamotion pilot	7	1	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118007</Frequency><Timestamp dt:dt="r8">44460711616</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-7-1	84.910	1.0.0.550	N	1	right	-999999	728206	728206	0	RV	1511656769	Professional	2.0.10.356	2.0.10.356	06-30-2021	30/06/2021 12:46:53	14:46:53	female	2.0.10.252	-999999	17	726734	0	2										blockproc2	XpBlocklist2										1	1	1	3					NEUTRO	2		VERDE	ROSSO	N																							m	815			b	8094	m	9886													FELICE	3	1	3	NeutroFeliceProc				NeutroFelice	VR_NF_2.png								
qualiamotion pilot	7	1	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118007</Frequency><Timestamp dt:dt="r8">44460711616</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-7-1	84.910	1.0.0.550	N	1	right	-999999	728206	728206	0	RV	1511656769	Professional	2.0.10.356	2.0.10.356	06-30-2021	30/06/2021 12:46:53	14:46:53	female	2.0.10.252	-999999	17	726734	0	2										blockproc2	XpBlocklist2										1	1	1	4					NEUTRO	2		ROSSO	VERDE	N																							b	1301			m	4013	b	5925	n	8085	b	13125									FELICE	4	1	4	NeutroFeliceProc				NeutroFelice	RV_NF_2.png								
qualiamotion pilot	7	1	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118007</Frequency><Timestamp dt:dt="r8">44460711616</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-7-1	84.910	1.0.0.550	N	1	right	-999999	728206	728206	0	RV	1511656769	Professional	2.0.10.356	2.0.10.356	06-30-2021	30/06/2021 12:46:53	14:46:53	female	2.0.10.252	-999999	17	726734	0	2										blockproc2	XpBlocklist2										1	1	1	5					NEUTRO	1		VERDE	ROSSO	N																							m	1082			b	11538	n	14306													FELICE	1	2	5	NeutroFeliceProc				NeutroFelice	VR_NF_1.png								
qualiamotion pilot	7	1	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118007</Frequency><Timestamp dt:dt="r8">44460711616</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-7-1	84.910	1.0.0.550	N	1	right	-999999	728206	728206	0	RV	1511656769	Professional	2.0.10.356	2.0.10.356	06-30-2021	30/06/2021 12:46:53	14:46:53	female	2.0.10.252	-999999	17	726734	0	2										blockproc2	XpBlocklist2										1	1	1	6					NEUTRO	1		ROSSO	VERDE	N																							b	1433			m	6721	b	8112	n	13024	m	14128									FELICE	2	2	6	NeutroFeliceProc				NeutroFelice	RV_NF_1.png								
qualiamotion pilot	7	1	NO	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3118007</Frequency><Timestamp dt:dt="r8">44460711616</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2021-06-30T12:46:53Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	qualiamotion pilot-7-1	84.910	1.0.0.550	N	1	right	-999999	728206	728206	0	RV	1511656769	Professional	2.0.10.356	2.0.10.356	06-30-2021	30/06/2021 12:46:53	14:46:53	female	2.0.10.252	-999999	17	726734	0	2										blockproc2	XpBlocklist2										1	1	1	7					NEUTRO	2		VERDE	ROSSO	N																							m	1135			b	3703	m	5079	n	8735	b	9679	m	11295							FELICE	3	2	7	NeutroFeliceProc				NeutroFelice	VR_NF_2.png								
